threshold,rows,accuracy,balanced_accuracy,roc_auc,precision_event,recall_event,f1_event,normal_fpr,tn,fp,fn,tp,dataset,feature_set,feature_count,model,fold,metric_scope,train_rows,train_extra_rows_used,test_rows,train_groups,test_groups,group_overlap_count
0.5,30,0.8,0.7443181818181819,0.8409090909090909,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.375,5,3,3,19,low_overlap_only,expanded154,154,logistic_balanced,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.6,30,0.8,0.7443181818181819,0.8409090909090909,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.375,5,3,3,19,low_overlap_only,expanded154,154,logistic_balanced,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.4,30,0.7333333333333333,0.5795454545454546,0.7102272727272727,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.75,2,6,2,20,low_overlap_only,expanded154,154,random_forest_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.6333333333333333,0.6704545454545454,0.7102272727272727,0.8666666666666667,0.5909090909090909,0.7027027027027027,0.25,6,2,9,13,low_overlap_only,expanded154,154,random_forest_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.6,30,0.5333333333333333,0.6818181818181819,0.7102272727272727,1.0,0.36363636363636365,0.5333333333333333,0.0,8,0,14,8,low_overlap_only,expanded154,154,random_forest_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.4,30,0.7,0.4772727272727273,0.7840909090909092,0.7241379310344828,0.9545454545454546,0.8235294117647058,1.0,0,8,1,21,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.4666666666666667,0.6363636363636364,0.7840909090909092,1.0,0.2727272727272727,0.42857142857142855,0.0,8,0,16,6,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.6,30,0.3,0.5227272727272727,0.7840909090909092,1.0,0.045454545454545456,0.08695652173913043,0.0,8,0,21,1,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.4,39,0.7948717948717948,0.5,0.5,0.7948717948717948,1.0,0.8857142857142857,1.0,0,8,0,31,train_normal_expanded,compact13,13,dummy_most_frequent,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.5,39,0.7948717948717948,0.5,0.5,0.7948717948717948,1.0,0.8857142857142857,1.0,0,8,0,31,train_normal_expanded,compact13,13,dummy_most_frequent,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.6,39,0.7948717948717948,0.5,0.5,0.7948717948717948,1.0,0.8857142857142857,1.0,0,8,0,31,train_normal_expanded,compact13,13,dummy_most_frequent,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.4,39,0.7435897435897436,0.6532258064516129,0.842741935483871,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.5,4,4,6,25,train_normal_expanded,compact13,13,logistic_balanced,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.5,39,0.7692307692307693,0.7620967741935484,0.842741935483871,0.9230769230769231,0.7741935483870968,0.8421052631578947,0.25,6,2,7,24,train_normal_expanded,compact13,13,logistic_balanced,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.6,39,0.6410256410256411,0.7741935483870968,0.842741935483871,1.0,0.5483870967741935,0.7083333333333334,0.0,8,0,14,17,train_normal_expanded,compact13,13,logistic_balanced,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.4,39,0.7948717948717948,0.685483870967742,0.7661290322580645,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.5,4,4,4,27,train_normal_expanded,compact13,13,random_forest_balanced_depth3,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.5,39,0.6923076923076923,0.6673387096774194,0.7661290322580645,0.88,0.7096774193548387,0.7857142857142857,0.375,5,3,9,22,train_normal_expanded,compact13,13,random_forest_balanced_depth3,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.6,39,0.5128205128205128,0.6471774193548387,0.7661290322580645,0.9285714285714286,0.41935483870967744,0.5777777777777777,0.125,7,1,18,13,train_normal_expanded,compact13,13,random_forest_balanced_depth3,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.4,39,0.7948717948717948,0.5,0.7741935483870968,0.7948717948717948,1.0,0.8857142857142857,1.0,0,8,0,31,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.5,39,0.6410256410256411,0.6350806451612903,0.7741935483870968,0.8695652173913043,0.6451612903225806,0.7407407407407407,0.375,5,3,11,20,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.6,39,0.20512820512820512,0.5,0.7741935483870968,0.0,0.0,0.0,0.0,8,0,31,0,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.4,35,0.8,0.5,0.5,0.8,1.0,0.8888888888888888,1.0,0,7,0,28,train_normal_expanded,compact13,13,dummy_most_frequent,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.5,35,0.8,0.5,0.5,0.8,1.0,0.8888888888888888,1.0,0,7,0,28,train_normal_expanded,compact13,13,dummy_most_frequent,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.6,35,0.8,0.5,0.5,0.8,1.0,0.8888888888888888,1.0,0,7,0,28,train_normal_expanded,compact13,13,dummy_most_frequent,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.4,35,0.5714285714285714,0.5714285714285714,0.5408163265306123,0.8421052631578947,0.5714285714285714,0.6808510638297872,0.42857142857142855,4,3,12,16,train_normal_expanded,compact13,13,logistic_balanced,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.5,35,0.5142857142857142,0.5357142857142857,0.5408163265306123,0.8235294117647058,0.5,0.6222222222222222,0.42857142857142855,4,3,14,14,train_normal_expanded,compact13,13,logistic_balanced,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.6,35,0.37142857142857144,0.5,0.5408163265306123,0.8,0.2857142857142857,0.42105263157894735,0.2857142857142857,5,2,20,8,train_normal_expanded,compact13,13,logistic_balanced,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.4,35,0.5428571428571428,0.5,0.6020408163265306,0.8,0.5714285714285714,0.6666666666666666,0.5714285714285714,3,4,12,16,train_normal_expanded,compact13,13,random_forest_balanced_depth3,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.5,35,0.5714285714285714,0.625,0.6020408163265306,0.8823529411764706,0.5357142857142857,0.6666666666666666,0.2857142857142857,5,2,13,15,train_normal_expanded,compact13,13,random_forest_balanced_depth3,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.6,35,0.4857142857142857,0.625,0.6020408163265306,0.9166666666666666,0.39285714285714285,0.55,0.14285714285714285,6,1,17,11,train_normal_expanded,compact13,13,random_forest_balanced_depth3,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.4,35,0.8,0.5,0.6071428571428572,0.8,1.0,0.8888888888888888,1.0,0,7,0,28,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.5,35,0.6,0.6428571428571428,0.6071428571428572,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.2857142857142857,5,2,12,16,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.6,35,0.2,0.5,0.6071428571428572,0.0,0.0,0.0,0.0,7,0,28,0,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.4,35,0.8285714285714286,0.5,0.5,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.5,35,0.8285714285714286,0.5,0.5,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.6,35,0.8285714285714286,0.5,0.5,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.4,35,0.6285714285714286,0.5114942528735632,0.5517241379310346,0.8333333333333334,0.6896551724137931,0.7547169811320755,0.6666666666666666,2,4,9,20,train_normal_expanded,compact13,13,logistic_balanced,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.5,35,0.5714285714285714,0.5431034482758621,0.5517241379310346,0.85,0.5862068965517241,0.6938775510204082,0.5,3,3,12,17,train_normal_expanded,compact13,13,logistic_balanced,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.6,35,0.5714285714285714,0.6091954022988506,0.5517241379310346,0.8888888888888888,0.5517241379310345,0.6808510638297872,0.3333333333333333,4,2,13,16,train_normal_expanded,compact13,13,logistic_balanced,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.4,35,0.7142857142857143,0.49712643678160917,0.5287356321839081,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.8333333333333334,1,5,5,24,train_normal_expanded,compact13,13,random_forest_balanced_depth3,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.5,35,0.5714285714285714,0.4770114942528736,0.5287356321839081,0.8181818181818182,0.6206896551724138,0.7058823529411765,0.6666666666666666,2,4,11,18,train_normal_expanded,compact13,13,random_forest_balanced_depth3,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.6,35,0.5142857142857142,0.5747126436781609,0.5287356321839081,0.875,0.4827586206896552,0.6222222222222222,0.3333333333333333,4,2,15,14,train_normal_expanded,compact13,13,random_forest_balanced_depth3,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.4,35,0.8285714285714286,0.5,0.632183908045977,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.5,35,0.6,0.6264367816091954,0.632183908045977,0.8947368421052632,0.5862068965517241,0.7083333333333334,0.3333333333333333,4,2,12,17,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.6,35,0.34285714285714286,0.5373563218390804,0.632183908045977,0.875,0.2413793103448276,0.3783783783783784,0.16666666666666666,5,1,22,7,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.4,35,0.8285714285714286,0.5,0.5,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.5,35,0.8285714285714286,0.5,0.5,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.6,35,0.8285714285714286,0.5,0.5,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.4,35,0.8285714285714286,0.6982758620689655,0.8793103448275862,0.896551724137931,0.896551724137931,0.896551724137931,0.5,3,3,3,26,train_normal_expanded,compact13,13,logistic_balanced,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.5,35,0.8,0.8132183908045978,0.8793103448275862,0.9583333333333334,0.7931034482758621,0.8679245283018868,0.16666666666666666,5,1,6,23,train_normal_expanded,compact13,13,logistic_balanced,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.6,35,0.7142857142857143,0.8275862068965517,0.8793103448275862,1.0,0.6551724137931034,0.7916666666666666,0.0,6,0,10,19,train_normal_expanded,compact13,13,logistic_balanced,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.4,35,0.8,0.6149425287356322,0.8160919540229885,0.8666666666666667,0.896551724137931,0.8813559322033898,0.6666666666666666,2,4,3,26,train_normal_expanded,compact13,13,random_forest_balanced_depth3,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.5,35,0.7142857142857143,0.7614942528735633,0.8160919540229885,0.9523809523809523,0.6896551724137931,0.8,0.16666666666666666,5,1,9,20,train_normal_expanded,compact13,13,random_forest_balanced_depth3,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.6,35,0.7142857142857143,0.8275862068965517,0.8160919540229885,1.0,0.6551724137931034,0.7916666666666666,0.0,6,0,10,19,train_normal_expanded,compact13,13,random_forest_balanced_depth3,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.4,35,0.8285714285714286,0.5,0.867816091954023,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.5,35,0.7142857142857143,0.7614942528735633,0.867816091954023,0.9523809523809523,0.6896551724137931,0.8,0.16666666666666666,5,1,9,20,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.6,35,0.2857142857142857,0.5689655172413793,0.867816091954023,1.0,0.13793103448275862,0.24242424242424243,0.0,6,0,25,4,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.4,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.5,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.6,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.4,37,0.6756756756756757,0.6573275862068966,0.7586206896551725,0.8695652173913043,0.6896551724137931,0.7692307692307693,0.375,5,3,9,20,train_normal_expanded,compact13,13,logistic_balanced,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.5,37,0.5945945945945946,0.6056034482758621,0.7586206896551725,0.85,0.5862068965517241,0.6938775510204082,0.375,5,3,12,17,train_normal_expanded,compact13,13,logistic_balanced,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.6,37,0.5675675675675675,0.6788793103448276,0.7586206896551725,0.9333333333333333,0.4827586206896552,0.6363636363636364,0.125,7,1,15,14,train_normal_expanded,compact13,13,logistic_balanced,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.4,37,0.8108108108108109,0.834051724137931,0.8879310344827586,0.9583333333333334,0.7931034482758621,0.8679245283018868,0.125,7,1,6,23,train_normal_expanded,compact13,13,random_forest_balanced_depth3,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.5,37,0.7027027027027027,0.8103448275862069,0.8879310344827586,1.0,0.6206896551724138,0.7659574468085106,0.0,8,0,11,18,train_normal_expanded,compact13,13,random_forest_balanced_depth3,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.6,37,0.5405405405405406,0.7068965517241379,0.8879310344827586,1.0,0.41379310344827586,0.5853658536585366,0.0,8,0,17,12,train_normal_expanded,compact13,13,random_forest_balanced_depth3,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.4,37,0.7837837837837838,0.5,0.9224137931034483,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.5,37,0.7027027027027027,0.8103448275862069,0.9224137931034483,1.0,0.6206896551724138,0.7659574468085106,0.0,8,0,11,18,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.6,37,0.35135135135135137,0.5862068965517242,0.9224137931034483,1.0,0.1724137931034483,0.29411764705882354,0.0,8,0,24,5,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.4,170,0.7941176470588235,0.5,0.5,0.7941176470588235,1.0,0.8852459016393442,1.0,0,35,0,135,low_overlap_only,compact13,13,dummy_most_frequent,all,aggregate,,0,170,,,0
0.5,170,0.7941176470588235,0.5,0.5,0.7941176470588235,1.0,0.8852459016393442,1.0,0,35,0,135,low_overlap_only,compact13,13,dummy_most_frequent,all,aggregate,,0,170,,,0
0.6,170,0.7941176470588235,0.5,0.5,0.7941176470588235,1.0,0.8852459016393442,1.0,0,35,0,135,low_overlap_only,compact13,13,dummy_most_frequent,all,aggregate,,0,170,,,0
0.4,170,0.788235294117647,0.4962962962962963,0.7445502645502645,0.7928994082840237,0.9925925925925926,0.881578947368421,1.0,0,35,1,134,low_overlap_only,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,170,,,0
0.5,170,0.6941176470588235,0.6910052910052911,0.7445502645502645,0.8952380952380953,0.6962962962962963,0.7833333333333333,0.3142857142857143,24,11,41,94,low_overlap_only,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,170,,,0
0.6,170,0.35294117647058826,0.5714285714285714,0.7445502645502645,0.9310344827586207,0.2,0.32926829268292684,0.05714285714285714,33,2,108,27,low_overlap_only,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,170,,,0
0.4,170,0.7058823529411765,0.6455026455026455,0.6952380952380952,0.8632478632478633,0.7481481481481481,0.8015873015873016,0.45714285714285713,19,16,34,101,low_overlap_only,compact13,13,logistic_balanced,all,aggregate,,0,170,,,0
0.5,170,0.6411764705882353,0.6365079365079365,0.6952380952380952,0.87,0.6444444444444445,0.7404255319148936,0.37142857142857144,22,13,48,87,low_overlap_only,compact13,13,logistic_balanced,all,aggregate,,0,170,,,0
0.6,170,0.5882352941176471,0.6349206349206349,0.6952380952380952,0.8823529411764706,0.5555555555555556,0.6818181818181818,0.2857142857142857,25,10,60,75,low_overlap_only,compact13,13,logistic_balanced,all,aggregate,,0,170,,,0
0.4,170,0.8058823529411765,0.644973544973545,0.7043386243386243,0.8493150684931506,0.9185185185185185,0.8825622775800712,0.6285714285714286,13,22,11,124,low_overlap_only,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,170,,,0
0.5,170,0.7411764705882353,0.6677248677248677,0.7043386243386243,0.8699186991869918,0.7925925925925926,0.8294573643410853,0.45714285714285713,19,16,28,107,low_overlap_only,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,170,,,0
0.6,170,0.5352941176470588,0.591005291005291,0.7043386243386243,0.8589743589743589,0.4962962962962963,0.6291079812206573,0.3142857142857143,24,11,68,67,low_overlap_only,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,170,,,0
0.4,170,0.7941176470588235,0.5,0.5,0.7941176470588235,1.0,0.8852459016393442,1.0,0,35,0,135,low_overlap_only,expanded154,154,dummy_most_frequent,all,aggregate,,0,170,,,0
0.5,170,0.7941176470588235,0.5,0.5,0.7941176470588235,1.0,0.8852459016393442,1.0,0,35,0,135,low_overlap_only,expanded154,154,dummy_most_frequent,all,aggregate,,0,170,,,0
0.6,170,0.7941176470588235,0.5,0.5,0.7941176470588235,1.0,0.8852459016393442,1.0,0,35,0,135,low_overlap_only,expanded154,154,dummy_most_frequent,all,aggregate,,0,170,,,0
0.4,170,0.7823529411764706,0.5137566137566137,0.7458201058201058,0.7987804878048781,0.9703703703703703,0.8762541806020067,0.9428571428571428,2,33,4,131,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,170,,,0
0.5,170,0.5647058823529412,0.6835978835978835,0.7458201058201058,0.9420289855072463,0.48148148148148145,0.6372549019607843,0.11428571428571428,31,4,70,65,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,170,,,0
0.6,170,0.4411764705882353,0.6375661375661376,0.7458201058201058,0.9761904761904762,0.3037037037037037,0.4632768361581921,0.02857142857142857,34,1,94,41,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,170,,,0
0.4,170,0.7764705882352941,0.6899470899470899,0.7849735449735449,0.875968992248062,0.837037037037037,0.8560606060606061,0.45714285714285713,19,16,22,113,low_overlap_only,expanded154,154,logistic_balanced,all,aggregate,,0,170,,,0
